time,pos1,pos2,vel1,vel2,tau1,tau2
7.871446712920828759e+00,3.141601804697274680e+00,-1.853454507072977857e-05,1.999408311024285500e-05,-3.531807002823986278e-05,0.000000000000000000e+00,1.669970896848417408e-06
7.872446896747121059e+00,3.141601824848198277e+00,-1.857015141105415560e-05,2.029933441356432806e-05,-3.587819688491365033e-05,0.000000000000000000e+00,2.166830080237936644e-06
7.873447080573413359e+00,3.141601845298920725e+00,-1.860630767141660430e-05,2.059358610048210282e-05,-3.641771474717525760e-05,0.000000000000000000e+00,2.663689263627455880e-06
7.874447264399706548e+00,3.141601866038442381e+00,-1.864299323910031305e-05,2.087683825303855389e-05,-3.693662361255055555e-05,0.000000000000000000e+00,3.160548447017415573e-06
7.875447448225998848e+00,3.141601887055764930e+00,-1.868018750138837538e-05,2.114909095327530369e-05,-3.743492347856405313e-05,0.000000000000000000e+00,3.657407630406934808e-06
7.876447632052291148e+00,3.141601908339888283e+00,-1.871786984556398308e-05,2.141034428323474717e-05,-3.791261434274163485e-05,0.000000000000000000e+00,4.154266813796454044e-06
7.877447815878583448e+00,3.141601929879812793e+00,-1.875601965891028728e-05,2.166059832495900142e-05,-3.836969620260871768e-05,0.000000000000000000e+00,4.651125997185973280e-06
7.878447999704875748e+00,3.141601951664539705e+00,-1.879461632871044926e-05,2.189985316049020389e-05,-3.880616905569074569e-05,0.000000000000000000e+00,5.147985180575492516e-06
7.879448183531168048e+00,3.141601973683069371e+00,-1.883363924224762355e-05,2.212810887187048183e-05,-3.922203289951310874e-05,0.000000000000000000e+00,5.644844363965011752e-06
7.880448367357460349e+00,3.141601995924402591e+00,-1.887306778680497143e-05,2.234536554114196591e-05,-3.961728773160125766e-05,0.000000000000000000e+00,6.141703547354530987e-06
7.881448551183752649e+00,3.141602018377539718e+00,-1.891288134966565080e-05,2.255162325034677323e-05,-3.999193354948059586e-05,0.000000000000000000e+00,6.638562730744050223e-06
7.882448735010044949e+00,3.141602041031481996e+00,-1.895305931811281958e-05,2.274688208152705139e-05,-4.034597035067654709e-05,0.000000000000000000e+00,7.135421914133569459e-06
7.883448918836337249e+00,3.141602063875228446e+00,-1.899358107942962888e-05,2.293114211672491750e-05,-4.067939813271453508e-05,0.000000000000000000e+00,7.632281097523088695e-06
7.884449102662629549e+00,3.141602086897782087e+00,-1.903442602089924340e-05,2.310440343798249882e-05,-4.099221689311997679e-05,0.000000000000000000e+00,8.129140280912607931e-06
7.885449286488921850e+00,3.141602110088141941e+00,-1.907557352980481424e-05,2.326666612734193618e-05,-4.128442662941830951e-05,0.000000000000000000e+00,8.625999464302127167e-06
7.886449470315214150e+00,3.141602133435309252e+00,-1.911700299342950610e-05,2.341793026684534329e-05,-4.155602733913494343e-05,0.000000000000000000e+00,9.122858647691646402e-06
7.887449654141506450e+00,3.141602156928284373e+00,-1.915869379905647349e-05,2.355819593853486098e-05,-4.180701901979530228e-05,0.000000000000000000e+00,9.619717831081165638e-06
7.888449837967798750e+00,3.141602180556067214e+00,-1.920062533396886753e-05,2.368746322445261312e-05,-4.203740166892480304e-05,0.000000000000000000e+00,1.011657701447068487e-05
7.889450021794091050e+00,3.141602204307659907e+00,-1.924277698544985630e-05,2.380573220664072698e-05,-4.224717528404886942e-05,0.000000000000000000e+00,1.061343619786020242e-05
7.890450205620384239e+00,3.141602228172062361e+00,-1.928512814078262819e-05,2.391300296714143149e-05,-4.243633986269308104e-05,0.000000000000000000e+00,1.111029538125016380e-05
7.891450389446676539e+00,3.141602252138274931e+00,-1.932765818725026995e-05,2.400927558799665062e-05,-4.260489540238252958e-05,0.000000000000000000e+00,1.160715456463968134e-05
7.892450573272968839e+00,3.141602276195299304e+00,-1.937034651213596998e-05,2.409455015124862683e-05,-4.275284190064280819e-05,0.000000000000000000e+00,1.210401374802920227e-05
7.893450757099261139e+00,3.141602300332134501e+00,-1.941317250272289296e-05,2.416882673893948401e-05,-4.288017935499934062e-05,0.000000000000000000e+00,1.260087293141871982e-05
7.894450940925553439e+00,3.141602324537782653e+00,-1.945611554629419001e-05,2.423210543311133926e-05,-4.298690776297755059e-05,0.000000000000000000e+00,1.309773211480824075e-05
7.895451124751845740e+00,3.141602348801243227e+00,-1.949915503013302582e-05,2.428438631580634357e-05,-4.307302712210286184e-05,0.000000000000000000e+00,1.359459129819775829e-05
7.896451308578138040e+00,3.141602373111517910e+00,-1.954227034152255152e-05,2.432566946906661743e-05,-4.313853742990069135e-05,0.000000000000000000e+00,1.409145048158727922e-05
7.897451492404430340e+00,3.141602397457606610e+00,-1.958544086774593177e-05,2.435595497493427456e-05,-4.318343868389644928e-05,0.000000000000000000e+00,1.458830966497679676e-05
7.898451676230722640e+00,3.141602421828510128e+00,-1.962864599608631433e-05,2.437524291545146594e-05,-4.320773088161557971e-05,0.000000000000000000e+00,1.508516884836631769e-05
7.899451860057014940e+00,3.141602446213229261e+00,-1.967186511382686386e-05,2.438353337266031207e-05,-4.321141402058349283e-05,0.000000000000000000e+00,1.558202803175583523e-05
7.900452043883307240e+00,3.141602470600764363e+00,-1.971507760825073490e-05,2.438082642860294022e-05,-4.319448809832561914e-05,0.000000000000000000e+00,1.607888721514535616e-05
7.901452227709599541e+00,3.141602494980116678e+00,-1.975826286664108194e-05,2.436712216532147427e-05,-4.315695311236734851e-05,0.000000000000000000e+00,1.657574639853487370e-05
